Crop,Geolocation,Level,2010 Quarter1,2010 Quarter2,2010 Quarter3,2010 Quarter4,2011 Quarter1,2011 Quarter2,2011 Quarter3,2011 Quarter4,2012 Quarter1,2012 Quarter2,2012 Quarter3,2012 Quarter4,2013 Quarter1,2013 Quarter2,2013 Quarter3,2013 Quarter4,2014 Quarter1,2014 Quarter2,2014 Quarter3,2014 Quarter4,2015 Quarter1,2015 Quarter2,2015 Quarter3,2015 Quarter4,2016 Quarter1,2016 Quarter2,2016 Quarter3,2016 Quarter4,2017 Quarter1,2017 Quarter2,2017 Quarter3,2017 Quarter4,2018 Quarter1,2018 Quarter2,2018 Quarter3,2018 Quarter4,2019 Quarter1,2019 Quarter2,2019 Quarter3,2019 Quarter4,2020 Quarter1,2020 Quarter2,2020 Quarter3,2020 Quarter4,2021 Quarter1,2021 Quarter2,2021 Quarter3,2021 Quarter4,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-07-15,2013-08-15,2014-07-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15,2018-01-15,2018-02-15,2018-03-15,2018-04-15,2018-05-15,2018-06-15,2018-07-15,2018-08-15,2018-09-15,2018-10-15,2018-11-15,2018-12-15,2019-01-15,2019-02-15,2019-03-15,2019-04-15,2019-05-15,2020-05-15,2020-06-15,2020-07-15,2020-08-15,2020-09-15,2020-10-15,2020-11-15,2020-12-15,2021-01-15,2021-02-15,2021-03-15,2021-04-15,2021-05-15,2021-06-15,2021-07-15,2021-08-15,2021-09-15,2021-10-15,2021-11-15,2021-12-15,2022-01-15,2022-02-15,2022-03-15
Mango Piko,MIMAROPA REGION,R,144.12,844.72,17.22,73.87,138.36,841.75,15.5,58.98,133.37,851.24,16.2,68.99,144.67,926.12,21.35,66.59,140.79,1029.27,24.82,67.9,135.99,1086.4,26.1,70.21,132.3,1085.85,26.34,70.28,123.87,1071.35,26.1,68.09,110.83,1100.02,26.25,62.75,114.67,1198.3,36.06,64.66,88.27,1128.23,33.24,65.65,91.47,1220.5,32.74,53.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9,93.75,107.435,102.77,106.4,,172.22,,108.75,117.5,117.5,116.25,100.63,77.5,90.0,89.44,88.34,89.44,97.17,118.57,172.5,138.75,120.0
Mango Piko,REGION V (BICOL REGION),R,6.4,26.21,40.14,35.0,3.28,23.55,31.82,36.0,3.52,26.05,33.22,40.0,3.67,29.58,38.6,34.8,3.58,38.12,39.37,35.0,2.5,38.69,46.93,37.0,3.5,37.13,42.28,36.0,2.34,38.49,37.63,35.0,2.18,41.06,37.93,33.0,3.91,45.55,39.28,32.9,1.5,43.43,33.62,31.29,1.4,37.42,28.16,25.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,67.83500000000001,66.88,70.0,63.64,77.14,,,,,,,,,,,,,,,,,
Mango Piko,REGION VI (WESTERN VISAYAS),R,2.4,63.12,21.41,6.74,2.03,83.98,19.08,6.36,1.94,85.24,20.43,6.58,22.25,94.7,21.97,4.53,11.58,65.44,48.01,1.77,11.76,74.81,55.37,5.01,12.46,80.29,54.4,4.71,11.52,79.37,51.0,4.54,11.02,78.61,51.11,3.49,10.66,91.69,55.92,4.69,7.42,87.56,53.5,3.71,6.53,102.59,55.28,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.75,82.015,76.11,91.28999999999999,102.155,103.28,100.78999999999999,101.6,,,,,,,,,,,,,,,
Mango Piko,REGION VII (CENTRAL VISAYAS),R,251.04,1014.6,279.63,300.1,239.6,893.7,232.73,285.32,250.73,950.04,247.6,262.81,242.31,1446.72,267.6,280.51,236.88,1611.82,292.79,278.16,183.4,1811.22,283.08,274.92,173.38,1234.41,265.75,238.44,170.08,1210.31,254.89,198.18,64.16,898.53,212.01,131.11,63.65,1117.04,206.81,170.83,47.5,867.33,141.76,132.86,33.69,775.42,147.03,83.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mango Piko,REGION VIII (EASTERN VISAYAS),R,8.7,40.27,38.67,128.94,8.58,39.5,37.23,128.26,8.64,39.37,36.88,127.83,8.73,42.48,36.22,94.39,7.93,24.8,18.62,84.76,2.29,25.29,20.27,86.67,2.04,27.32,18.97,71.6,1.55,23.04,15.64,70.18,1.03,23.73,15.27,68.74,0.76,42.63,14.55,66.38,0.28,33.22,13.53,67.01,0.26,23.14,12.27,62.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.99000000000001,93.84,87.115,89.22,112.52,112.5,111.17,122.07,,,,,,,,,,,,,,,
Mango Piko,REGION IX (ZAMBOANGA PENINSULA),R,912.86,1940.14,1157.57,1029.51,891.35,1392.68,1094.25,903.87,636.05,1595.86,808.61,857.87,575.44,1218.22,728.42,1117.96,572.81,1604.66,608.78,953.38,591.87,1669.36,593.28,927.19,470.46,1806.86,513.44,746.44,378.95,872.98,291.89,467.7,371.22,901.68,302.41,437.72,355.57,949.58,289.89,423.14,362.81,994.53,300.27,390.2,344.81,1079.43,279.2,361.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.14,20.66,43.64,77.18,86.0,,,,,,,,,,,,,,,,
Mango Piko,REGION X (NORTHERN MINDANAO),R,82.5,311.0,111.5,38.5,75.0,300.0,103.8,32.25,69.0,280.0,96.82,29.7,62.0,262.0,97.0,25.46,59.0,236.0,89.75,23.1,59.9,275.2,90.4,24.03,61.2,297.0,83.22,20.99,56.1,302.35,77.8,17.14,51.0,317.1,75.93,15.29,46.9,366.0,72.88,14.93,41.85,391.47,70.86,13.4,39.8,396.48,67.7,12.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mango Piko,REGION XI (DAVAO REGION),R,241.1,1480.25,605.91,244.78,222.91,1184.05,540.4,240.84,232.51,1088.6,570.51,236.07,217.97,1082.74,552.86,256.04,220.28,1226.88,563.92,261.54,219.04,1295.39,589.69,262.88,213.65,1279.47,582.87,263.97,207.43,1250.81,576.95,260.57,207.35,1250.04,572.35,265.28,203.0,1242.92,566.9,262.16,201.75,1253.02,566.18,263.03,203.71,1236.35,554.17,259.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.31,47.31,37.19,49.17,56.92,53.85,55.0,48.52,,,,,,,,,,,,,,,
Mango Piko,REGION XII (SOCCSKSARGEN),R,1678.39,4718.35,305.58,117.56,1511.03,4522.23,284.77,116.46,1229.12,4655.95,272.1,112.34,1201.72,4732.54,260.15,111.7,1133.35,5094.21,281.83,108.87,1131.55,4887.65,268.54,107.93,801.6,4008.98,179.06,69.71,720.36,3942.35,156.7,66.53,674.05,4617.03,192.74,63.43,687.78,5095.66,186.84,61.18,672.74,5525.52,173.74,55.73,488.86,5137.53,159.66,48.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.63,98.75,98.75,106.88,83.75,77.5,88.75,91.25,87.5,86.25,85.0,82.5,,,
Mango Piko,REGION XIII (CARAGA),R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mango Piko,AUTONOMOUS REGION IN MUSLIM MINDANAO,R,71.95,282.5,14.68,81.99,17.4,60.33,12.62,14.77,16.25,425.07,13.3,16.35,15.55,330.45,10.5,14.17,15.43,555.63,13.4,9.65,15.63,683.1,15.8,4.74,15.3,691.11,13.66,4.59,11.45,735.61,12.51,4.61,11.15,806.65,12.67,4.62,10.75,842.11,12.55,4.82,10.63,858.62,12.52,4.3,10.28,885.08,12.82,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.42,78.37,74.29,86.44,86.06,83.94,85.29,90.42,120.0,120.0,121.43,121.43,121.43,121.43,113.33,115.0,111.67,111.67,111.67,111.67,115.0,113.33,111.67
Papaya,CORDILLERA ADMINISTRATIVE REGION (CAR),R,355.99,610.95,257.22,419.69,348.52,599.49,253.82,385.08,337.44,606.32,250.87,395.49,335.59,613.25,248.13,430.4,339.73,754.2,253.24,382.93,381.49,780.71,237.11,365.61,370.23,781.29,224.56,312.31,351.8,768.67,207.95,306.91,346.76,765.0,175.69,235.26,316.24,723.42,177.0,249.7,315.25,679.91,188.94,241.42,337.22,666.56,189.03,248.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.28333333333333,48.419999999999995,43.93333333333334,41.708000000000006,40.96333333333333,46.19833333333333,61.665,43.468333333333334,45.77,42.33,,,,,,,,,,,,,
Papaya,REGION I (ILOCOS REGION),R,794.39,673.48,955.68,869.19,852.55,697.76,988.32,751.31,869.89,699.56,980.29,773.4,895.41,734.96,1001.7,824.28,914.98,764.84,1040.66,821.68,907.24,755.05,1063.85,771.32,883.28,676.57,1076.29,756.13,893.21,706.78,1151.37,766.44,936.2,720.25,1098.24,715.59,894.53,721.86,1102.9,787.24,924.36,737.05,1131.92,813.67,954.48,743.15,1107.62,768.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.624,46.102,47.982,48.266000000000005,47.992000000000004,48.262,47.284000000000006,48.062,44.99,41.33,,,,,,,,,,,,,
Papaya,REGION II (CAGAYAN VALLEY),R,321.65,1037.4,614.99,315.84,186.49,803.7,585.52,163.14,210.39,905.95,558.9,316.42,266.77,1036.78,511.48,258.47,231.39,939.34,509.39,314.9,260.65,841.95,495.81,275.87,221.19,810.44,471.47,233.53,182.49,694.35,462.28,252.83,200.36,718.23,458.21,182.65,154.68,682.23,464.11,188.31,159.2,708.56,472.58,181.13,149.15,659.5,429.68,174.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.636,46.57,43.928,42.762,44.327999999999996,39.686,45.345,44.553999999999995,61.33,60.0,,,,,,,,,,,,,
Papaya,REGION III (CENTRAL LUZON),R,712.95,1129.72,1208.05,883.35,743.88,1162.57,1247.46,833.53,729.65,1146.92,1207.68,823.49,744.46,1166.77,1211.37,796.29,717.36,1193.55,1289.96,948.24,1519.08,1570.3,1703.62,847.46,1240.07,1519.56,1727.44,920.34,1260.22,1594.86,1700.96,930.36,1274.53,1627.98,1665.88,934.89,1279.67,1726.93,1756.17,1018.46,1301.56,1753.01,1383.15,920.69,1222.88,1480.51,1417.24,908.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7575,50.925,50.85,50.695,50.805,50.480000000000004,48.46714285714285,52.14714285714286,69.16,59.44,,,,,,,,,,,,,
Papaya,REGION IV-A (CALABARZON),R,1727.6,2135.49,2111.59,2464.91,2289.82,2232.92,2070.54,2535.16,2275.64,2214.64,2140.82,2618.86,2185.01,2208.89,2154.84,2682.87,2115.02,2100.46,1446.83,1431.39,1879.99,1926.28,1484.61,1660.63,2117.4,1806.66,1475.79,1708.41,2261.85,1731.88,1450.38,1706.07,2013.33,1687.62,1386.2,1587.42,1918.08,1487.37,1376.9,1629.56,1882.29,1406.8,1331.05,1311.47,1872.5,1563.61,1237.63,1499.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.14666666666667,49.18166666666667,49.37166666666667,49.96333333333333,50.23,51.36333333333334,52.97666666666667,52.19833333333333,54.0,50.0,,,,,,,,,,,,,
Papaya,MIMAROPA REGION,R,602.57,580.0,1631.04,943.72,627.32,596.9,1688.9,980.78,645.63,612.32,1739.29,1042.34,661.13,643.56,1792.0,960.34,642.32,638.32,1771.66,972.1,664.98,636.04,1831.89,1011.38,656.4,554.96,1824.76,1035.54,668.41,607.99,1966.32,1053.07,725.98,505.84,1939.11,1060.55,738.28,514.0,1978.2,1053.99,668.89,478.7,1932.13,1003.52,704.49,655.8,2257.63,876.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.26,57.48,53.07666666666666,54.54666666666666,53.903333333333336,55.595,58.8175,59.295,66.32,63.33,,,,,,,,,,,,,
Papaya,REGION V (BICOL REGION),R,2056.8,1883.62,3162.62,2600.05,2033.32,1855.15,3106.32,2556.3,2042.63,1848.08,3130.99,2585.79,2058.47,1865.4,3175.23,2528.94,2057.35,1883.43,2705.77,2427.17,1880.42,1917.54,2845.26,2544.54,1867.94,1813.09,2884.05,2552.67,1643.19,1614.25,2958.42,2538.74,1474.45,1536.1,3324.22,2467.7,1476.31,1372.71,3141.06,2447.15,881.45,1076.77,2152.5,1792.41,571.75,817.71,1853.66,1822.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.104285714285716,47.04,47.27428571428572,48.66857142857143,48.971428571428575,49.885714285714286,53.75333333333333,55.02333333333333,61.32,59.67,,,,,,,,,,,,,
Papaya,REGION VI (WESTERN VISAYAS),R,1625.19,1594.49,1024.17,1944.24,1726.72,1719.49,1096.64,1790.49,1677.86,1686.55,1107.71,1780.57,1670.49,1688.24,1118.37,1549.3,1069.79,1621.64,971.53,1593.19,1122.41,1617.08,958.42,1569.86,1126.21,1599.3,997.91,1663.72,1151.89,1551.76,1062.08,1798.47,1121.55,1518.93,1096.8,1913.02,1093.4,1438.98,1165.34,2021.67,1041.01,1376.53,1178.31,2172.05,1111.62,1529.21,1293.42,2320.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.245000000000005,57.95333333333334,58.31333333333333,56.43666666666667,56.24166666666667,57.06333333333333,54.693333333333335,57.669999999999995,54.37,40.0,,,,,,,,,,,,,
Papaya,REGION VII (CENTRAL VISAYAS),R,2356.21,1386.08,1388.88,1725.85,1660.8,1708.6,1327.65,2035.59,1777.58,1758.1,1352.29,1906.9,1790.89,1731.64,1336.32,1568.8,1668.48,1673.52,1365.8,1920.54,1720.16,1889.12,1332.28,1895.69,1542.94,1300.79,1045.61,2165.61,1532.39,1457.11,1134.04,2189.99,1629.91,1420.41,1023.61,2163.33,1587.63,1341.79,880.51,2037.6,1632.83,1248.03,867.39,1932.16,1713.8,1256.77,1074.91,1874.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.756,52.0,52.379999999999995,57.567499999999995,57.42,62.93,58.208000000000006,58.408,49.1,50.33,,,,,,,,,,,,,
Papaya,REGION VIII (EASTERN VISAYAS),R,722.23,976.33,719.46,645.85,714.22,964.44,712.94,642.22,726.41,966.42,748.59,667.93,727.2,972.36,812.1,400.44,533.52,707.29,656.61,367.05,430.56,698.89,665.82,405.37,420.84,654.29,675.22,407.26,425.49,649.72,674.59,407.85,417.83,637.32,675.05,399.59,416.7,582.84,599.65,388.76,402.21,528.15,552.81,392.95,426.11,533.24,592.92,404.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.324999999999996,48.87833333333333,50.18166666666667,50.975,52.44,53.1,46.01166666666666,51.27166666666667,40.48,42.33,,,,,,,,,,,,,
Papaya,REGION IX (ZAMBOANGA PENINSULA),R,1206.79,748.35,1645.75,2066.98,1134.37,773.64,1622.58,1990.9,1180.38,808.84,1578.89,1936.83,1087.05,853.7,1363.98,1942.37,1127.0,888.09,1599.08,2000.37,1152.04,1142.96,1811.61,2042.62,1103.37,1056.11,1682.5,2026.4,1095.08,1094.93,1738.41,2131.45,1112.83,1138.77,1738.81,2015.95,1042.12,1050.77,1716.38,2044.83,1032.93,1014.98,1788.03,2104.08,1081.13,1062.14,1898.76,2185.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.43,39.17333333333334,41.71333333333333,40.195,40.60666666666666,39.24666666666667,37.20333333333334,37.20333333333333,54.0,40.5,,,,,,,,,,,,,
Papaya,REGION X (NORTHERN MINDANAO),R,4084.5,3520.92,1928.76,19617.36,5451.9,2965.83,1911.41,10796.15,11677.46,3139.26,1681.55,9886.68,9748.51,4624.09,2739.3,12995.7,10076.99,6886.05,7239.05,14054.3,9907.82,6366.77,7283.26,13681.95,10246.61,7072.59,7447.5,12023.43,10099.23,7188.77,7688.04,12262.77,10325.32,7432.7,7804.94,12403.94,10211.35,6586.45,8589.38,12899.93,10069.89,6182.67,8704.61,13073.23,9630.12,7338.08,10120.87,12392.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.471666666666668,31.2,32.02,31.866666666666664,32.748333333333335,31.81833333333333,32.52,32.76333333333333,39.62,,,,,,,,,,,,30.543333333333333,31.546666666666667,31.33666666666667
Papaya,REGION XI (DAVAO REGION),R,4230.67,3423.65,3478.31,3553.61,3271.0,2934.95,3037.86,2873.26,3042.69,2670.34,2865.88,2761.53,2552.25,2395.05,2599.53,2788.38,2583.52,2365.05,2608.24,2849.07,2583.75,2355.33,2645.81,2878.04,2528.15,2279.7,2641.11,2886.57,2580.43,2291.39,2642.62,2891.39,2573.9,2278.58,2697.0,2891.0,2456.0,2233.83,2769.89,2948.33,2479.34,2252.72,2806.4,3080.77,2535.49,2372.32,2781.86,3124.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.763999999999996,35.632,34.17,33.744,35.965999999999994,37.114,35.14,36.089999999999996,34.03,31.0,,,,,,,,,,,,,
Papaya,REGION XII (SOCCSKSARGEN),R,17218.92,14146.87,14543.47,16939.01,17718.15,15565.92,15465.59,17093.33,18158.03,15716.95,16366.6,17623.16,17772.77,15801.49,16787.15,17261.41,17669.82,16882.85,17060.95,17394.77,17630.16,16110.94,16950.79,17283.29,16273.17,12683.29,13324.15,17747.92,16599.14,14026.98,14652.54,18193.09,17031.11,14974.0,15194.36,18305.75,16165.26,14565.91,15144.68,17337.5,16813.35,14047.33,15376.23,17876.25,16618.41,14458.62,15734.23,17788.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,27.322499999999998,27.5,26.1375,29.876666666666665,28.75,26.5175,25.555,30.0,33.33,,,,,,,,,,,28.13,29.38,30.0
Papaya,REGION XIII (CARAGA),R,423.72,440.3,356.65,410.24,304.4,333.77,240.85,289.77,211.99,314.92,309.15,285.46,269.34,288.02,276.05,223.92,209.11,260.9,251.53,218.13,180.56,226.67,226.91,196.7,167.29,217.16,218.76,187.26,151.48,199.7,235.74,221.19,139.76,201.1,237.79,240.15,166.76,213.22,245.38,234.38,171.76,209.36,263.91,243.54,176.52,231.45,262.9,261.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3375,44.78,42.745,42.2875,42.585,41.0625,42.1375,42.655,50.97,45.0,,,,,,,,,,,,,
Papaya,AUTONOMOUS REGION IN MUSLIM MINDANAO,R,885.01,480.11,745.34,716.14,894.3,508.39,729.51,722.59,869.79,531.26,748.17,680.21,710.2,516.29,711.6,668.65,751.53,527.52,692.54,674.83,657.7,538.87,713.38,715.79,623.87,518.84,684.35,718.52,639.57,506.76,670.7,774.17,626.98,520.98,678.54,797.15,612.08,497.8,690.86,809.1,573.1,485.31,688.86,805.97,537.48,472.53,694.7,826.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.260000000000005,31.3625,37.058,37.176,37.848,35.025999999999996,34.524,34.302,22.88,20.2,,,,,,,,,,,,,
Pineapple,CORDILLERA ADMINISTRATIVE REGION (CAR),R,76.1,401.36,196.2,8.9,76.9,403.99,198.44,7.9,70.74,417.69,214.59,8.5,72.16,469.94,220.81,7.7,73.6,496.33,226.81,7.95,74.52,508.44,222.36,8.55,70.0,503.16,249.56,8.34,72.25,398.13,271.21,8.69,74.89,402.81,264.08,7.53,71.5,370.12,287.76,8.15,79.0,390.26,304.57,9.29,94.46,378.51,304.91,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.24,65.212,60.302,54.4375,73.93,97.19000000000001,49.0,112.655,53.7,52.925,57.1225,59.025,59.5475,54.19,59.75,59.4875,58.5325,60.425,60.457499999999996,59.2525,67.91499999999999,66.66499999999999,66.66499999999999
Pineapple,REGION I (ILOCOS REGION),R,15.59,102.48,22.37,54.86,14.84,101.33,22.89,58.09,14.51,103.63,24.18,57.88,14.37,101.21,24.38,56.21,14.65,102.5,23.39,58.01,14.02,104.77,22.62,55.91,13.72,134.63,24.58,54.66,13.62,134.1,26.35,54.86,13.53,133.9,23.6,49.7,12.45,139.68,22.36,44.13,12.43,136.05,24.64,38.18,12.16,144.36,28.44,21.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.56666666666666,67.66666666666667,61.31,63.025,70.0,100.0,100.0,100.0,,,,,,,,,,,,,,,
