Crop,geoloc,quarter,percent_production
Cassava for Industrial use,REGION X (NORTHERN MINDANAO),Q4,0.07491475792876562
Cassava for Industrial use,REGION XI (DAVAO REGION),Q1,0.0018640652928339667
Cassava for Industrial use,REGION XI (DAVAO REGION),Q2,0.0011686581416686668
Cassava for Industrial use,REGION XI (DAVAO REGION),Q3,0.0008403630949098666
Cassava for Industrial use,REGION XI (DAVAO REGION),Q4,0.0009041084537497666
Cassava for Industrial use,REGION XII (SOCCSKSARGEN),Q1,0.026209334133494383
Cassava for Industrial use,REGION XII (SOCCSKSARGEN),Q2,0.010115765172036866
Cassava for Industrial use,REGION XII (SOCCSKSARGEN),Q3,0.009572624821853584
Cassava for Industrial use,REGION XII (SOCCSKSARGEN),Q4,0.011893426960520698
Cassava for Industrial use,REGION XIII (CARAGA),Q1,6.529786794589894e-05
Cassava for Industrial use,REGION XIII (CARAGA),Q2,0.0006095909339571677
Cassava for Industrial use,REGION XIII (CARAGA),Q3,0.0003187642530188618
Cassava for Industrial use,REGION XIII (CARAGA),Q4,0.0004168175004634945
Cassava for food,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.05972226305614977
Cassava for food,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.10435601721205372
Cassava for food,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.15216238619635306
Cassava for food,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.29627157500216134
Cassava for food,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.00014128748127716667
Cassava for food,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0005196555614782167
Cassava for food,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.00022133184336928333
Cassava for food,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.00017730174861008334
Cassava for food,MIMAROPA REGION,Q1,0.0023257256271014
Cassava for food,MIMAROPA REGION,Q2,0.0065763351620327995
Cassava for food,MIMAROPA REGION,Q3,0.0035247480003431832
Cassava for food,MIMAROPA REGION,Q4,0.003029229443125834
Cassava for food,REGION I (ILOCOS REGION),Q1,0.005099628702639083
Cassava for food,REGION I (ILOCOS REGION),Q2,0.0028774863075479167
Cassava for food,REGION I (ILOCOS REGION),Q3,0.004116323130630616
Cassava for food,REGION I (ILOCOS REGION),Q4,0.0041095287245096835
Cassava for food,REGION II (CAGAYAN VALLEY),Q1,0.00486135576411105
Cassava for food,REGION II (CAGAYAN VALLEY),Q2,0.0020495318800374663
Cassava for food,REGION II (CAGAYAN VALLEY),Q3,0.0015791113576595166
Cassava for food,REGION II (CAGAYAN VALLEY),Q4,0.0025036251536429332
Cassava for food,REGION III (CENTRAL LUZON),Q1,0.0027226148713674833
Cassava for food,REGION III (CENTRAL LUZON),Q2,0.0023502767115480333
Cassava for food,REGION III (CENTRAL LUZON),Q3,0.0023582927169262667
Cassava for food,REGION III (CENTRAL LUZON),Q4,0.00422456910182525
Cassava for food,REGION IV-A (CALABARZON),Q1,0.012532750783444666
Cassava for food,REGION IV-A (CALABARZON),Q2,0.011573140527029733
Cassava for food,REGION IV-A (CALABARZON),Q3,0.006471085608083766
Cassava for food,REGION IV-A (CALABARZON),Q4,0.0083729217446643
Cassava for food,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0027669867912520165
Cassava for food,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0104969543075821
Cassava for food,REGION IX (ZAMBOANGA PENINSULA),Q3,0.012196715279075116
Cassava for food,REGION IX (ZAMBOANGA PENINSULA),Q4,0.012551939787105415
Cassava for food,REGION V (BICOL REGION),Q1,0.018724780375726717
Cassava for food,REGION V (BICOL REGION),Q2,0.023242643162032183
Cassava for food,REGION V (BICOL REGION),Q3,0.013681087984684951
Cassava for food,REGION V (BICOL REGION),Q4,0.00633073960679935
Cassava for food,REGION VI (WESTERN VISAYAS),Q1,0.011436680557309134
Cassava for food,REGION VI (WESTERN VISAYAS),Q2,0.0148144396416401
Cassava for food,REGION VI (WESTERN VISAYAS),Q3,0.006973919512178133
Cassava for food,REGION VI (WESTERN VISAYAS),Q4,0.0133413314981553
Cassava for food,REGION VII (CENTRAL VISAYAS),Q1,0.008164955958762732
Cassava for food,REGION VII (CENTRAL VISAYAS),Q2,0.003548691388130217
Cassava for food,REGION VII (CENTRAL VISAYAS),Q3,0.0027417723877763834
Cassava for food,REGION VII (CENTRAL VISAYAS),Q4,0.009057835744387517
Cassava for food,REGION VIII (EASTERN VISAYAS),Q1,0.011180638620853584
Cassava for food,REGION VIII (EASTERN VISAYAS),Q2,0.01320794994213695
Cassava for food,REGION VIII (EASTERN VISAYAS),Q3,0.014816575511119602
Cassava for food,REGION VIII (EASTERN VISAYAS),Q4,0.00851044719553735
Cassava for food,REGION X (NORTHERN MINDANAO),Q1,0.013803132447075067
Cassava for food,REGION X (NORTHERN MINDANAO),Q2,0.0139343270215811
Cassava for food,REGION X (NORTHERN MINDANAO),Q3,0.007080308206184517
Cassava for food,REGION X (NORTHERN MINDANAO),Q4,0.00684197426029385
Cassava for food,REGION XI (DAVAO REGION),Q1,0.0012508601230997501
Cassava for food,REGION XI (DAVAO REGION),Q2,0.004765948908667034
Cassava for food,REGION XI (DAVAO REGION),Q3,0.0031567948435772667
Cassava for food,REGION XI (DAVAO REGION),Q4,0.002940987344894017
Cassava for food,REGION XII (SOCCSKSARGEN),Q1,0.0008143805276131334
Cassava for food,REGION XII (SOCCSKSARGEN),Q2,0.0008164990112918334
Cassava for food,REGION XII (SOCCSKSARGEN),Q3,0.0007048664656480499
Cassava for food,REGION XII (SOCCSKSARGEN),Q4,0.0028384214707482835
Cassava for food,REGION XIII (CARAGA),Q1,0.0016787693455710166
Cassava for food,REGION XIII (CARAGA),Q2,0.004237890664597117
Cassava for food,REGION XIII (CARAGA),Q3,0.005116966889758934
Cassava for food,REGION XIII (CARAGA),Q4,0.005400690773482799
Cassava tops,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.1513586959196829
Cassava tops,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.1326318800840275
Cassava tops,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.1549702090888304
Cassava tops,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0002339251773144423
Cassava tops,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Cassava tops,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0
Cassava tops,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Cassava tops,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Cassava tops,MIMAROPA REGION,Q1,0.0
Cassava tops,MIMAROPA REGION,Q2,0.0
Cassava tops,MIMAROPA REGION,Q3,0.0
Cassava tops,MIMAROPA REGION,Q4,0.0
Cassava tops,REGION I (ILOCOS REGION),Q1,0.0
Cassava tops,REGION I (ILOCOS REGION),Q2,0.0
Cassava tops,REGION I (ILOCOS REGION),Q3,0.0
Cassava tops,REGION I (ILOCOS REGION),Q4,0.0
Cassava tops,REGION II (CAGAYAN VALLEY),Q1,0.0
Cassava tops,REGION II (CAGAYAN VALLEY),Q2,0.0
Cassava tops,REGION II (CAGAYAN VALLEY),Q3,0.0
Cassava tops,REGION II (CAGAYAN VALLEY),Q4,0.0
Cassava tops,REGION III (CENTRAL LUZON),Q1,0.0
Cassava tops,REGION III (CENTRAL LUZON),Q2,0.0
Cassava tops,REGION III (CENTRAL LUZON),Q3,0.00806755553132745
Cassava tops,REGION III (CENTRAL LUZON),Q4,0.0
Cassava tops,REGION IV-A (CALABARZON),Q1,0.06983159692519217
Cassava tops,REGION IV-A (CALABARZON),Q2,0.1158743872475493
Cassava tops,REGION IV-A (CALABARZON),Q3,0.0049410691253094
Cassava tops,REGION IV-A (CALABARZON),Q4,0.013440218107641058
Cassava tops,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Cassava tops,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Cassava tops,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Cassava tops,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Cassava tops,REGION V (BICOL REGION),Q1,0.01072964491175045
Cassava tops,REGION V (BICOL REGION),Q2,0.006006425555076383
Cassava tops,REGION V (BICOL REGION),Q3,0.005588765092834925
Cassava tops,REGION V (BICOL REGION),Q4,0.0052269821876093
Cassava tops,REGION VI (WESTERN VISAYAS),Q1,0.0011640393726222416
Cassava tops,REGION VI (WESTERN VISAYAS),Q2,0.0013573475906424333
Cassava tops,REGION VI (WESTERN VISAYAS),Q3,0.0011768369178976666
Cassava tops,REGION VI (WESTERN VISAYAS),Q4,0.002537505627030883
Cassava tops,REGION VII (CENTRAL VISAYAS),Q1,0.0
Cassava tops,REGION VII (CENTRAL VISAYAS),Q2,0.0
Cassava tops,REGION VII (CENTRAL VISAYAS),Q3,0.0
Cassava tops,REGION VII (CENTRAL VISAYAS),Q4,0.0
Cassava tops,REGION VIII (EASTERN VISAYAS),Q1,0.029086891050432526
Cassava tops,REGION VIII (EASTERN VISAYAS),Q2,0.03220677215577233
Cassava tops,REGION VIII (EASTERN VISAYAS),Q3,0.028607712600780117
Cassava tops,REGION VIII (EASTERN VISAYAS),Q4,0.024392459890356544
Cassava tops,REGION X (NORTHERN MINDANAO),Q1,0.0363705215677363
Cassava tops,REGION X (NORTHERN MINDANAO),Q2,0.0023367258835365833
Cassava tops,REGION X (NORTHERN MINDANAO),Q3,0.09209151142704243
Cassava tops,REGION X (NORTHERN MINDANAO),Q4,0.037201173554060156
Cassava tops,REGION XI (DAVAO REGION),Q1,0.0
Cassava tops,REGION XI (DAVAO REGION),Q2,0.0
Cassava tops,REGION XI (DAVAO REGION),Q3,0.0
Cassava tops,REGION XI (DAVAO REGION),Q4,0.0
Cassava tops,REGION XII (SOCCSKSARGEN),Q1,0.007457181385729333
Cassava tops,REGION XII (SOCCSKSARGEN),Q2,0.014334780913546659
Cassava tops,REGION XII (SOCCSKSARGEN),Q3,0.005721930624297225
Cassava tops,REGION XII (SOCCSKSARGEN),Q4,0.005060611818560092
Cassava tops,REGION XIII (CARAGA),Q1,0.0
Cassava tops,REGION XIII (CARAGA),Q2,0.0
Cassava tops,REGION XIII (CARAGA),Q3,0.0
Cassava tops,REGION XIII (CARAGA),Q4,0.0
Castor Beans,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.03782312941382342
Castor Beans,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.006866263625889275
Castor Beans,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0017215407789972
Castor Beans,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.00107596298687325
Castor Beans,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.0
Castor Beans,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.0
Castor Beans,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.0
Castor Beans,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.0
Castor Beans,MIMAROPA REGION,Q1,0.0
Castor Beans,MIMAROPA REGION,Q2,0.0
Castor Beans,MIMAROPA REGION,Q3,0.0
Castor Beans,MIMAROPA REGION,Q4,0.0
Castor Beans,REGION I (ILOCOS REGION),Q1,0.0
Castor Beans,REGION I (ILOCOS REGION),Q2,0.0
Castor Beans,REGION I (ILOCOS REGION),Q3,0.0
Castor Beans,REGION I (ILOCOS REGION),Q4,0.0
Castor Beans,REGION II (CAGAYAN VALLEY),Q1,0.010291088175647084
Castor Beans,REGION II (CAGAYAN VALLEY),Q2,0.0
Castor Beans,REGION II (CAGAYAN VALLEY),Q3,0.0
Castor Beans,REGION II (CAGAYAN VALLEY),Q4,0.0
Castor Beans,REGION III (CENTRAL LUZON),Q1,0.0
Castor Beans,REGION III (CENTRAL LUZON),Q2,0.0
Castor Beans,REGION III (CENTRAL LUZON),Q3,0.0
Castor Beans,REGION III (CENTRAL LUZON),Q4,0.0
Castor Beans,REGION IV-A (CALABARZON),Q1,0.0
Castor Beans,REGION IV-A (CALABARZON),Q2,0.0
Castor Beans,REGION IV-A (CALABARZON),Q3,0.0
Castor Beans,REGION IV-A (CALABARZON),Q4,0.0
Castor Beans,REGION IX (ZAMBOANGA PENINSULA),Q1,0.00013120366793605
Castor Beans,REGION IX (ZAMBOANGA PENINSULA),Q2,0.00061753010500845
Castor Beans,REGION IX (ZAMBOANGA PENINSULA),Q3,0.00066710660822675
Castor Beans,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0008619821254015916
Castor Beans,REGION V (BICOL REGION),Q1,0.0
Castor Beans,REGION V (BICOL REGION),Q2,0.0
Castor Beans,REGION V (BICOL REGION),Q3,0.0
Castor Beans,REGION V (BICOL REGION),Q4,0.0
Castor Beans,REGION VI (WESTERN VISAYAS),Q1,0.0
Castor Beans,REGION VI (WESTERN VISAYAS),Q2,0.0
Castor Beans,REGION VI (WESTERN VISAYAS),Q3,0.0
Castor Beans,REGION VI (WESTERN VISAYAS),Q4,0.0
Castor Beans,REGION VII (CENTRAL VISAYAS),Q1,0.0068848263095776
Castor Beans,REGION VII (CENTRAL VISAYAS),Q2,0.0078067236606293
Castor Beans,REGION VII (CENTRAL VISAYAS),Q3,0.016720513633943782
Castor Beans,REGION VII (CENTRAL VISAYAS),Q4,0.0022452693938847666
Castor Beans,REGION VIII (EASTERN VISAYAS),Q1,0.0
Castor Beans,REGION VIII (EASTERN VISAYAS),Q2,0.0
Castor Beans,REGION VIII (EASTERN VISAYAS),Q3,0.0
Castor Beans,REGION VIII (EASTERN VISAYAS),Q4,0.0
Castor Beans,REGION X (NORTHERN MINDANAO),Q1,0.00032589877860349166
Castor Beans,REGION X (NORTHERN MINDANAO),Q2,0.00156332148057255
Castor Beans,REGION X (NORTHERN MINDANAO),Q3,0.014245081209788067
Castor Beans,REGION X (NORTHERN MINDANAO),Q4,0.004502975348097367
Castor Beans,REGION XI (DAVAO REGION),Q1,0.0831769430302266
Castor Beans,REGION XI (DAVAO REGION),Q2,0.10470546208636479
Castor Beans,REGION XI (DAVAO REGION),Q3,0.1870386599530891
Castor Beans,REGION XI (DAVAO REGION),Q4,0.08220294556440337
Castor Beans,REGION XII (SOCCSKSARGEN),Q1,0.09476040259155279
Castor Beans,REGION XII (SOCCSKSARGEN),Q2,0.08942954256155332
Castor Beans,REGION XII (SOCCSKSARGEN),Q3,0.11573031856081062
Castor Beans,REGION XII (SOCCSKSARGEN),Q4,0.12862675837054857
Castor Beans,REGION XIII (CARAGA),Q1,0.0
Castor Beans,REGION XIII (CARAGA),Q2,0.0
Castor Beans,REGION XIII (CARAGA),Q3,0.0
Castor Beans,REGION XIII (CARAGA),Q4,0.0
Cauliflower,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Cauliflower,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Cauliflower,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Cauliflower,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Cauliflower,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.2625663870546365
Cauliflower,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.07771293823623061
Cauliflower,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.021973781897979716
Cauliflower,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.07742500318389582
Cauliflower,MIMAROPA REGION,Q1,0.0
Cauliflower,MIMAROPA REGION,Q2,0.0
Cauliflower,MIMAROPA REGION,Q3,0.0
Cauliflower,MIMAROPA REGION,Q4,0.00015341942313166668
Cauliflower,REGION I (ILOCOS REGION),Q1,0.2011549069815548
Cauliflower,REGION I (ILOCOS REGION),Q2,0.14784787255350076
Cauliflower,REGION I (ILOCOS REGION),Q3,0.0
Cauliflower,REGION I (ILOCOS REGION),Q4,0.06345097120423465
Cauliflower,REGION II (CAGAYAN VALLEY),Q1,0.0034551304154052166
Cauliflower,REGION II (CAGAYAN VALLEY),Q2,0.0018486315008559666
Cauliflower,REGION II (CAGAYAN VALLEY),Q3,0.009544432100895667
Cauliflower,REGION II (CAGAYAN VALLEY),Q4,0.0053029177340169495
Cauliflower,REGION III (CENTRAL LUZON),Q1,0.0
Cauliflower,REGION III (CENTRAL LUZON),Q2,0.0011056589929882333
Cauliflower,REGION III (CENTRAL LUZON),Q3,0.0
Cauliflower,REGION III (CENTRAL LUZON),Q4,2.2855505900491642e-06
Cauliflower,REGION IV-A (CALABARZON),Q1,2.568884946130348e-05
Cauliflower,REGION IV-A (CALABARZON),Q2,0.00016405005190677706
Cauliflower,REGION IV-A (CALABARZON),Q3,0.0
Cauliflower,REGION IV-A (CALABARZON),Q4,0.0
Cauliflower,REGION IX (ZAMBOANGA PENINSULA),Q1,3.279958976123202e-05
Cauliflower,REGION IX (ZAMBOANGA PENINSULA),Q2,0.00017636720850101666
Cauliflower,REGION IX (ZAMBOANGA PENINSULA),Q3,0.00014524640640446203
Cauliflower,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0001516460490712953
Cauliflower,REGION V (BICOL REGION),Q1,0.0
Cauliflower,REGION V (BICOL REGION),Q2,0.0
Cauliflower,REGION V (BICOL REGION),Q3,0.0
Cauliflower,REGION V (BICOL REGION),Q4,0.0
Cauliflower,REGION VI (WESTERN VISAYAS),Q1,0.0017130614558187602
Cauliflower,REGION VI (WESTERN VISAYAS),Q2,0.0014685005878100333
Cauliflower,REGION VI (WESTERN VISAYAS),Q3,0.00042650074940561353
Cauliflower,REGION VI (WESTERN VISAYAS),Q4,0.002610890420415433
Cauliflower,REGION VII (CENTRAL VISAYAS),Q1,0.004005111536804767
Cauliflower,REGION VII (CENTRAL VISAYAS),Q2,0.001701682078051225
Cauliflower,REGION VII (CENTRAL VISAYAS),Q3,0.0025350010358884583
Cauliflower,REGION VII (CENTRAL VISAYAS),Q4,0.0016082161265479917
Cauliflower,REGION VIII (EASTERN VISAYAS),Q1,7.213202353119725e-07
Cauliflower,REGION VIII (EASTERN VISAYAS),Q2,1.2983764235615505e-06
Cauliflower,REGION VIII (EASTERN VISAYAS),Q3,3.258498009495348e-06
Cauliflower,REGION VIII (EASTERN VISAYAS),Q4,3.5989366602711767e-06
Cauliflower,REGION X (NORTHERN MINDANAO),Q1,0.0115464355114992
Cauliflower,REGION X (NORTHERN MINDANAO),Q2,0.016318356928058424
Cauliflower,REGION X (NORTHERN MINDANAO),Q3,0.04003566469158892
Cauliflower,REGION X (NORTHERN MINDANAO),Q4,0.021246137562927123
Cauliflower,REGION XI (DAVAO REGION),Q1,0.0025813261865469503
Cauliflower,REGION XI (DAVAO REGION),Q2,0.0016918161421639333
Cauliflower,REGION XI (DAVAO REGION),Q3,0.0024864232087432915
Cauliflower,REGION XI (DAVAO REGION),Q4,0.0014467107976487833
Cauliflower,REGION XII (SOCCSKSARGEN),Q1,0.0035763034301638246
Cauliflower,REGION XII (SOCCSKSARGEN),Q2,0.001296919788376475
Cauliflower,REGION XII (SOCCSKSARGEN),Q3,0.0022742105659275583
Cauliflower,REGION XII (SOCCSKSARGEN),Q4,0.005159645151564875
Cauliflower,REGION XIII (CARAGA),Q1,0.0
Cauliflower,REGION XIII (CARAGA),Q2,2.0422703702036365e-05
Cauliflower,REGION XIII (CARAGA),Q3,2.2588040296735483e-06
Cauliflower,REGION XIII (CARAGA),Q4,1.1281889228386224e-06
Celery,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0
Celery,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.0
Celery,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0
Celery,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0
Celery,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.20890663296487058
Celery,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.1297738739707968
Celery,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.2350626829640313
Celery,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.33053416164875943
Celery,MIMAROPA REGION,Q1,0.0
Celery,MIMAROPA REGION,Q2,0.0
Celery,MIMAROPA REGION,Q3,0.0
Celery,MIMAROPA REGION,Q4,0.0
Celery,REGION I (ILOCOS REGION),Q1,0.0001459026765927
Celery,REGION I (ILOCOS REGION),Q2,0.0
Celery,REGION I (ILOCOS REGION),Q3,0.0
Celery,REGION I (ILOCOS REGION),Q4,0.00022145122980573334
Celery,REGION II (CAGAYAN VALLEY),Q1,0.0005173263613374709
Celery,REGION II (CAGAYAN VALLEY),Q2,0.0002484775182742826
Celery,REGION II (CAGAYAN VALLEY),Q3,0.005162717584553142
Celery,REGION II (CAGAYAN VALLEY),Q4,0.0036636312461735504
Celery,REGION III (CENTRAL LUZON),Q1,0.0
Celery,REGION III (CENTRAL LUZON),Q2,0.0
Celery,REGION III (CENTRAL LUZON),Q3,0.0
Celery,REGION III (CENTRAL LUZON),Q4,0.0
Celery,REGION IV-A (CALABARZON),Q1,0.0
Celery,REGION IV-A (CALABARZON),Q2,0.0005764265710889333
Celery,REGION IV-A (CALABARZON),Q3,0.00021759397521245002
Celery,REGION IV-A (CALABARZON),Q4,0.00013646643164418816
Celery,REGION IX (ZAMBOANGA PENINSULA),Q1,0.0
Celery,REGION IX (ZAMBOANGA PENINSULA),Q2,0.0
Celery,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0
Celery,REGION IX (ZAMBOANGA PENINSULA),Q4,0.0
Celery,REGION V (BICOL REGION),Q1,0.0
Celery,REGION V (BICOL REGION),Q2,0.0
Celery,REGION V (BICOL REGION),Q3,0.0
Celery,REGION V (BICOL REGION),Q4,0.0
Celery,REGION VI (WESTERN VISAYAS),Q1,4.706219376312784e-05
Celery,REGION VI (WESTERN VISAYAS),Q2,0.00021891393262063333
Celery,REGION VI (WESTERN VISAYAS),Q3,4.274670585328169e-05
Celery,REGION VI (WESTERN VISAYAS),Q4,0.00010109651131007297
Celery,REGION VII (CENTRAL VISAYAS),Q1,0.0008183191778225333
Celery,REGION VII (CENTRAL VISAYAS),Q2,0.000829733035227325
Celery,REGION VII (CENTRAL VISAYAS),Q3,0.00208271246924195
Celery,REGION VII (CENTRAL VISAYAS),Q4,0.0023616043508489916
Celery,REGION VIII (EASTERN VISAYAS),Q1,2.092659083610387e-06
Celery,REGION VIII (EASTERN VISAYAS),Q2,3.382903737216103e-06
Celery,REGION VIII (EASTERN VISAYAS),Q3,2.387152156123571e-06
Celery,REGION VIII (EASTERN VISAYAS),Q4,8.418922748921975e-06
Celery,REGION X (NORTHERN MINDANAO),Q1,0.01509437497490476
Celery,REGION X (NORTHERN MINDANAO),Q2,0.022751960435729208
Celery,REGION X (NORTHERN MINDANAO),Q3,0.027376659892307528
Celery,REGION X (NORTHERN MINDANAO),Q4,0.011392576730281309
Celery,REGION XI (DAVAO REGION),Q1,0.00015811164996555
Celery,REGION XI (DAVAO REGION),Q2,0.00014553337476279558
Celery,REGION XI (DAVAO REGION),Q3,0.00020457109235417497
Celery,REGION XI (DAVAO REGION),Q4,0.00024810271636919166
Celery,REGION XII (SOCCSKSARGEN),Q1,0.000258906621716525
Celery,REGION XII (SOCCSKSARGEN),Q2,0.00014184159469791022
Celery,REGION XII (SOCCSKSARGEN),Q3,0.000340112916859325
Celery,REGION XII (SOCCSKSARGEN),Q4,0.00019889956793461667
Celery,REGION XIII (CARAGA),Q1,0.0
Celery,REGION XIII (CARAGA),Q2,0.0
Celery,REGION XIII (CARAGA),Q3,0.0
Celery,REGION XIII (CARAGA),Q4,2.5332745613635096e-06
Chayote fruit,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q1,0.0006451704736664583
Chayote fruit,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q2,0.00044796306040199163
Chayote fruit,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q3,0.0017483373420398999
Chayote fruit,AUTONOMOUS REGION IN MUSLIM MINDANAO,Q4,0.0010674539923025332
Chayote fruit,CORDILLERA ADMINISTRATIVE REGION (CAR),Q1,0.12935594517142213
Chayote fruit,CORDILLERA ADMINISTRATIVE REGION (CAR),Q2,0.09807205783650558
Chayote fruit,CORDILLERA ADMINISTRATIVE REGION (CAR),Q3,0.04351476235853252
Chayote fruit,CORDILLERA ADMINISTRATIVE REGION (CAR),Q4,0.29236124018254833
Chayote fruit,MIMAROPA REGION,Q1,0.00010636733618195106
Chayote fruit,MIMAROPA REGION,Q2,0.00012363370850396857
Chayote fruit,MIMAROPA REGION,Q3,0.00013418246586145832
Chayote fruit,MIMAROPA REGION,Q4,0.0001764752868254775
Chayote fruit,REGION I (ILOCOS REGION),Q1,5.5050207316079415e-06
Chayote fruit,REGION I (ILOCOS REGION),Q2,0.0
Chayote fruit,REGION I (ILOCOS REGION),Q3,0.0005978774636881167
Chayote fruit,REGION I (ILOCOS REGION),Q4,0.0006123471912817013
Chayote fruit,REGION II (CAGAYAN VALLEY),Q1,0.0007555781991362417
Chayote fruit,REGION II (CAGAYAN VALLEY),Q2,0.0005566895423775501
Chayote fruit,REGION II (CAGAYAN VALLEY),Q3,0.003949931392463884
Chayote fruit,REGION II (CAGAYAN VALLEY),Q4,0.007946314672354758
Chayote fruit,REGION III (CENTRAL LUZON),Q1,0.0
Chayote fruit,REGION III (CENTRAL LUZON),Q2,0.0
Chayote fruit,REGION III (CENTRAL LUZON),Q3,0.0
Chayote fruit,REGION III (CENTRAL LUZON),Q4,0.0
Chayote fruit,REGION IV-A (CALABARZON),Q1,0.029970343329345252
Chayote fruit,REGION IV-A (CALABARZON),Q2,0.04353789855387417
Chayote fruit,REGION IV-A (CALABARZON),Q3,0.03249021621091127
Chayote fruit,REGION IV-A (CALABARZON),Q4,0.07499746087452198
Chayote fruit,REGION IX (ZAMBOANGA PENINSULA),Q1,0.002045001406306908
Chayote fruit,REGION IX (ZAMBOANGA PENINSULA),Q2,0.002046313493899858
Chayote fruit,REGION IX (ZAMBOANGA PENINSULA),Q3,0.0052145420068994
Chayote fruit,REGION IX (ZAMBOANGA PENINSULA),Q4,0.003867905943860475
Chayote fruit,REGION V (BICOL REGION),Q1,0.0032447960380959915
Chayote fruit,REGION V (BICOL REGION),Q2,0.0043548284210857
Chayote fruit,REGION V (BICOL REGION),Q3,0.0018211505563366
Chayote fruit,REGION V (BICOL REGION),Q4,0.0024793245939107498
Chayote fruit,REGION VI (WESTERN VISAYAS),Q1,0.0019528817517169333
Chayote fruit,REGION VI (WESTERN VISAYAS),Q2,0.0017603344166245251
Chayote fruit,REGION VI (WESTERN VISAYAS),Q3,0.0021625811318875168
Chayote fruit,REGION VI (WESTERN VISAYAS),Q4,0.0027006990465550996
Chayote fruit,REGION VII (CENTRAL VISAYAS),Q1,0.02138521667321316
Chayote fruit,REGION VII (CENTRAL VISAYAS),Q2,0.018244755407976394
